hash,move,score - This file contains all positions with 4 to 6 moves on a 8x7 board.
144403264450920707,4,3
144961816341053955,5,1
144397766876136706,4,1
72621647831957762,2,5
216456460425691396,5,3
72340194329821442,2,6
72341272416944386,4,0
73466077039887106,4,-3
72340172854985986,3,-4
72903127086596356,4,-1
72340177133895938,2,6
72621656421630210,2,5
72340172905513218,2,4
72341280956547330,4,3
144681440892748035,3,2
144960716829426946,4,1
73747547721761282,5,5
72903127103373570,4,3
72345670413123842,2,5
72340194313044482,4,6
72340190018076932,3,25
72340172989202690,3,0
72342376173207810,2,3
72340185723371778,2,0
72904222320034050,3,3
72341276645064962,2,3
72621664994787586,3,25
144397784056004866,3,25
144397775482847490,4,3
73747547721957634,2,6
72623846854951170,3,3
72623846838108930,2,0
216455365209030916,4,-2
72621652143440130,3,1
72340177217061122,3,6
72621652110147842,2,3
72340190018077186,5,0
72341276678357250,3,3
72341272350556418,2,5
216455360914260228,2,5
144397771204657410,3,2
72341289529704706,4,3
72340177133176066,4,-4
72622747326808322,2,6
72340177200283906,3,-4
72341272433721602,3,6
72622747360100610,4,5
144399965916168450,3,4
144399970211004675,4,0
144398866421317890,4,5
144397766876791042,4,2
72340211492913410,4,1
72343471373353218,2,4
144398866388025602,2,6
72343471406645506,3,2
72903127086596610,4,2
72345670396346882,3,3
72340181478473986,2,1
144681440876036355,5,0
72340177133830402,4,1
144403264434143747,5,4
144409861503910147,2,-2
72622755916480770,4,7
72345674691313922,3,0
72343479963025666,2,3
73184597768601858,2,7
144397771171365122,2,4
73184597801894146,4,25
144399974489195010,3,25
72340185756664066,4,-5
73184606358274306,3,25
144399965932814850,4,25
144404363945771522,3,8
144399965916037635,3,1
72340190018273538,2,5
73748647233388802,4,3
72621647815639298,2,6
144398874977698050,4,7
72344570884915458,3,2
144399965916102915,3,2
72623846838370562,3,3
72621669289754882,5,6
72342384746365186,2,-2
72623851133141250,4,6
72341280939966722,4,6
72344570884719106,2,3
144399965899522306,4,1
144399974489194756,3,25
73466072745246978,3,3
144399965932814596,4,25
72350068442857730,4,3
144397766876856578,4,7
72342371911794946,3,-3
72627145373057282,4,6
72344575179686146,5,0
72344570884718852,5,1
144399970194227462,4,1
73747547738538242,4,2
144404363945771268,3,8
72340190034854146,2,-2
72344570901496066,3,-2
144399978784162051,4,-3
74873447628603650,4,4
72621647898804482,3,6
144397766893175042,2,3
73466072761827586,3,0
72626045861429506,3,0
72340181461565956,5,25
72903122841960706,3,-3
72340181461565704,0,7
72340181461631236,4,7
73747552016728322,5,0
72621656438276356,2,25
144397775499493636,2,25
72341280973193476,3,8
72342371894886916,4,25
72340181511897348,3,6
72340172871631122,4,7
72621647915450628,3,18
144399970194292995,5,-3
73186796791595266,2,4
72340172871696649,3,2
73466072745050372,2,5
144399965899260931,4,-3
144403264434143494,5,6
72340172938740228,3,10
72341272450367748,4,8
72342371894886664,0,5
72340172921962761,3,3
144397766909559049,3,6
144399970194227715,4,-3
72621647848341769,2,5
144399965899261186,5,5
144397766976667908,3,18
72340172938805508,3,6
72903122825117956,3,6
144399965899456771,2,-3
144397788350972162,4,6
72906421326512386,2,-3
72342376189853956,3,3
72341272383258889,5,3
72340172871632132,4,6
72342371894952196,3,6
72340172938739976,0,7
72903122825052424,0,3
72341293824672002,6,4
72340173056180738,2,6
72340172938740738,3,12
72340173056180484,3,7
72340177233707268,3,6
144397766976668162,3,11
72340181461566466,5,25
72621647915450882,3,10
72340181511897602,2,2
144399965899260422,3,5
72904226598224130,4,4
144397766909560066,4,6
144397775499493890,5,25
72342371894887426,4,25
72621656438276610,3,10
72342371945218562,2,3
216455360947486984,0,3
72345670429769988,4,6
144397766960021762,3,7
72903127120019716,3,3
72340181461631490,4,7
72903135676530946,4,-5
72903122875384322,2,2
72340177166599426,3,0
72340172938805762,2,7
72623846871597316,3,6
144399965899325955,3,3
144681440875971075,6,3
72341280973193730,3,6
72903122825052676,3,7
144679263327551747,5,2
144681440875971330,2,3
72340172871893252,4,25
72340172871697666,3,3
72340194346467588,3,6
72340177233707522,3,6
144399965949591811,3,-4
72341272383259906,3,5
72621647848603906,4,25
144397766909821186,4,25
72904222303256836,5,5
72340173056246018,1,5
72340172921963778,3,3
72621647848342786,4,3
144399965916037382,5,3
216455360947552516,3,3
72340172871893506,2,1
72340181511962882,1,4
72903122825118210,3,7
72342371894952450,3,6
72623846871597570,3,6
72341280973259010,2,3
144399965899325702,3,2
72342371945283842,1,3
72340181461762306,2,3
144680349954277635,4,4
72621656438341890,4,6
72340177233772802,4,7
72341272450368002,3,7
72903122875449602,1,-2
72340172938936578,3,5
72903122825053186,3,4
72340172872220930,3,4
144398887862468867,6,1
72340194346533122,4,8
72342371895083266,2,3
72345670429770242,3,6
144397775499559170,4,9
72342376189919490,3,3
72903122825249026,3,3
72903122875384068,3,6
72621647915516162,3,7
72341272383521026,3,2
72345670429835522,3,6
72340173022626562,1,0
72342376189854210,3,5
144397766976733442,3,7
145242200396071171,3,2
72341272450433282,3,6
72340172871633410,3,7
72340194396799234,2,5
72903127120085250,3,4
72340173257507074,3,2
72904222336680450,3,6
144679250459427075,4,4
72340172871631369,3,5
73747547755184388,3,6
144398874994344195,4,3
72345670480101634,4,6
72903127170351362,2,0
72341281023525122,3,7
72904222387011842,2,3
73747547755249922,3,5
72904222336745730,3,5
144397788367618307,5,0
144397775549825282,3,6
144398874977632515,4,2
72621656488608002,3,6
73747547755184642,3,6
72342376240185602,5,5
144397788350906627,3,-3
72342371945218308,5,5
72340190051500292,2,25
72340190051500546,5,25
72340172838798082,2,2
144397814120644867,5,-3
72903127120019970,3,3
72903122976047362,2,-3
72621665028210946,2,25
144397775533048066,5,25
72340177351147778,3,6
72904222336680196,5,3
72342372045881602,5,2
72340190101831938,3,3
72623846921928962,3,5
72340194346467842,4,6
72340190051565826,3,2
144401074000822531,4,0
72340185823641858,3,6
72341276745335042,3,6
72340172922224898,3,4
72341272567808258,3,7
72622747427078402,3,10
144397792645873922,3,9
72623846871662850,3,5
73747552050151682,3,6
72622755949904130,3,10
72344570918142212,4,25
72344570918142466,4,25
72341272551031042,3,4
72345674724737282,3,6
72340181612560642,3,5
72341289563128066,5,3
72343471473623298,3,6
144397775466201346,3,25
72344570968473858,3,3
72344570918207746,2,2
72341293858095362,3,6
72340173022757122,2,5
144679250442649862,4,6
144397771271635202,3,6
73184597868871938,3,17
72621652210417922,3,6
72340173039468802,3,6
73184606391697666,2,25
144398874977566982,5,4
144679250442715395,4,4
72340211526336770,4,1
73466072745050626,4,3
144397792645808642,4,17
72343479996449026,5,4
216455365242454276,3,6
72904226631647490,3,6
72903135709954306,4,-3
72340177166598409,3,6
72340173039403268,4,6
73747547805516034,3,5
144397767077331202,4,6
72621648032891138,3,6
144397775482781955,4,6
72621648016113922,3,6
72340181428011282,3,7
144397775465940226,3,6
216455360997818628,3,6
72350068476281090,3,6
73466072778473986,4,5
72623851166564610,3,3
144397767094108418,2,7
73466072778473732,4,5
72340198607880708,4,15
288512963541795078,3,8
144397775516270851,3,-3
72626045894852866,2,0
72621673584591108,4,11
72340198607945988,3,7
72342380451267076,3,25
72342380451332356,6,25
144397788350841094,4,6
73466072828805378,3,3
72621669323178242,4,6
144398874977567235,4,6
72342384779788546,5,0
72903131381432836,5,25
72903131381498116,5,25
144397775465939971,4,3
72340177334370562,3,1
73186796825018626,3,3
72342380451266824,0,4
73747556311564548,3,6
72340194312913161,3,3
72906421359935746,3,0
72340198607880456,0,5
144397792645808388,4,18
72341298119508228,4,6
72903131381432584,0,5
288512954985414918,4,8
72623855427977476,4,6
72340181428013570,3,7
72340173039403522,3,5
73466072778539266,3,6
74873447662027010,3,7
72345678986150148,3,6
72340181428011529,5,6
72340198607881218,4,15
72340198607946242,3,7
72340198624657922,2,4
72340181428012292,3,6
72341298119508482,4,6
72621673584591362,4,10
72342380451267586,3,25
72342380451332610,3,5
72340173022626053,3,2
144679250442650115,4,5
72621656404721929,4,6
72623855427977730,2,5
72903131381433346,5,25
72903131381498370,3,6
72342380468044290,2,0
72342380468044036,3,3
216455369503867396,3,6
72903144266334468,3,3
72903131398209796,4,3
144397775465939209,4,7
72340228672651778,4,6
144397775465939462,3,6
73748647266812162,3,5
145242191839691011,2,3
72903131398210050,2,-1
72340181428273412,3,25
144679241886269702,4,6
72340181428601090,4,3
144397775482716675,4,4
216736835924197636,3,5
72340198624657668,3,5
72621656404984066,3,25
72340181444789506,3,2
72340198624723202,1,6
72340228672651524,4,6
216455369520644356,3,3
72340228672717058,4,8
72342380451463426,6,25
72341280939640066,4,6
216455369503867144,0,2
72340181428273666,4,5
72627145406480642,5,6
72903131381629186,5,25
72903131398275330,1,0
144397775466004995,4,5
72344575213109506,3,-4
72341298119573762,4,6
72345678986150402,5,6
72621673584656642,4,7
72342380468109570,1,0
216455382388769028,3,3
144397788350841347,4,5
144397775466135811,4,0
72340181495120132,2,25
72340181495120386,5,25
144398866471518467,4,1
72340194312914178,4,3
72621656404722946,1,3
144398870716154115,6,0
72621656471830786,2,25
72342393336168708,4,4
72342393336234242,4,6
72904230893060356,4,4
72340198658212098,4,6
72340177166860546,2,-4
72340181428076809,4,6
72345679002927362,3,6
72340198608077058,4,6
72340181495185666,2,3
72341280939639049,4,4
73467172256678146,2,2
72340181579006210,3,-2
72903144266400002,3,4
72903144283111682,2,3
73467172290101506,3,3
72903144266334722,4,6
144397775482716422,4,2
144679246181236995,5,0
72342393336168962,4,6
72340181444788489,4,4
144679241886335235,3,0
72340194313175298,4,3
72904230893125890,4,2
73466077073441026,3,0
72340194380022018,4,6
216736844480577796,3,5
144398866421252355,3,0
144397771204591875,3,0
144397775466004742,3,3
72345678986215682,5,5
73747556311564802,3,4
144401065444442371,3,-2
72340181428077826,4,5
216455360947487236,3,6
73747556328341762,4,3
72341280939901186,5,3
72903131431764226,3,-4
144397771254857987,5,0
72340228689428738,4,6
72342393352945922,4,6
72341281006747906,4,1
72344579474522372,3,25
72344579474522626,3,25
72344579474587906,6,25
73747556311630082,4,4
144397779794460931,4,-4
72340224377749762,2,4
72341328184279298,4,6
72341298136285442,4,6
72903170036138242,4,-2
72345691871052034,3,6
72904230909837570,4,2
72343497142763778,4,6
144680341397897475,4,2
73184623538012418,4,11
216456460459114756,5,3
72340224394461442,4,4
73466081334853892,5,25
73466081334854146,5,25
73466081334919426,5,25
72623855428043010,2,3
216455369503932676,4,3
144398866421187075,3,3
72340224377684482,3,4
72622773096218882,4,8
72341323889312002,4,4
72340224377684228,3,6
72342371861332489,4,6
72621699354394882,3,5
144397766959890947,3,6
72904243777962242,4,6
73748655823192322,4,7
74873456218407170,3,7
72350077032661250,4,3
144397766959956227,5,2
72626054451233026,5,0
144398866421186822,4,3
72346769924620548,5,5
72346769907843588,3,8
72340280212259074,4,2
72623868312879362,4,7
72621703649362178,4,8
72905321814753796,4,25
72905321814819076,4,25
216456469015494916,5,3
144397771204526595,3,2
72627153962860802,4,7
144397771204526342,4,0
144679241886269955,4,3
72628244884553988,2,7
144397766909624582,3,5
72340220082848002,2,0
72908620349636868,2,5
72342419105972482,5,3
73466081351631106,3,0
72623855444754690,3,-1
73747569196466434,5,5
73186805381398786,3,2
72346769907908868,5,5
144397766909559302,4,6
72345670396215561,3,3
72621673601368322,4,6
216457559937188356,4,5
72346769907844098,5,7
216460858472071428,3,3
72346769924620802,2,4
72354466489237764,5,6
72340220116271362,4,6
144397766909559811,4,2
72905321814754306,4,25
72346774202810882,5,5
72346769907909122,3,6
72905321831531010,2,-2
72346769907843336,0,5
73466094219755778,4,3
145242191806267651,3,3
72905321814819330,3,5
72342371861334530,3,3
72344592359424258,4,6
72628244884554242,2,7
72345670396216578,4,4
72904230893060610,4,2
73749746744885762,2,5
73466077040017666,4,-3
72354466489238018,4,6
72342371861594626,4,3
72342371861922050,3,3
144679246147813635,5,0
72345670396477698,4,3
72908620349637122,3,4
144399965899260169,3,5
72340181445050626,4,-4
72346769908039938,5,3
144679241852846342,4,6
72905321814950146,4,25
72346774202876162,5,6
72346769924686082,1,3
144681440875970822,5,2
72342371861397769,4,5
72905321831530756,3,3
72905321831596290,1,0
72344579491299586,4,-3
144680341364474115,4,0
72340220082716933,4,-3
72342371861332242,3,3
72342371928441092,4,25
72342371928441346,4,25
73467180846481666,4,2
73749746744885508,3,4
72628244884619522,5,4
144398870682730755,6,-4
72354466489303298,5,5
72342371861398786,4,3
72905326109786370,4,0
72908620349702402,3,3
72346769958174978,5,3
144401065411019011,5,-2
72342371878371586,3,-3
72905321814753544,0,3
144679241853042947,4,3
72346774219587842,3,5
72623846905151746,3,2
72342372012327170,3,0
144397771187880195,3,0
72342380501598466,1,-6
72342389041201412,3,25
72342389041201666,3,25
72342389041266946,6,25
72905326109720836,4,2
144397766909755651,6,-4
72354466506014978,4,5
72342371928506626,3,2
72346774202810628,5,3
72340220082717442,4,0
72342376223408386,3,-3
72346782792745218,5,3
144397767060553987,3,1
72906429916315906,4,2
216457559937188104,0,2
144397779761037571,4,-4
144397771171299587,3,-3
72905326126498050,3,-2
72623864017912066,3,0
72908620366414082,2,3
72345687576084738,4,4
72908624644604162,4,6
73749751039852802,4,5
72623846838042889,3,2
72905321865085186,3,-3
216457559953965316,3,2
72353366977610242,3,3
72342376156561666,4,-2
72354470784205058,5,5
144398866387960067,4,2
72342410516037890,4,0
144398866404540675,3,-2
144397766909624835,3,5
72628249179521282,4,6
72353366994387202,3,0
72345670463324418,3,3
72352276055916802,4,5
73468271768174852,4,25
73468271768175106,4,25
73468271768240386,4,25
72342376156300546,4,-1
72352267499536642,4,4
72628244901331202,3,4
72342371878109449,3,-2
72342389057978626,3,-2
72342371861333252,4,5
216457559937253636,2,2
73749746761662722,3,3
144397766893109507,4,3
72352267465982722,4,3
72342371878110466,3,-2
72353366977609988,5,4
72904222303257090,2,2
72635941465948418,5,7
72352267466113282,2,3
216457564232155396,4,0
74029022698340616,0,3
72367660628771074,3,2
73191194837975298,5,5
72342376156299529,4,-2
144397766959890694,3,5
72623846838305026,5,3
144679241852846595,2,1
74029022715117828,6,3
72915217419403522,4,-2
74029022698406148,6,3
74029026993307908,6,3
72342371861594372,3,0
72903122791563529,4,3
144397766892913155,3,0
72353371272577282,4,0
72903122808275209,4,0
144397766876725507,5,-3
74875646651728130,3,3
72905326109721090,4,0
73749746744951042,3,2
72903127086465289,3,-3
72634841954320642,4,0
73471570303058178,5,4
288512954951991558,4,3
217018310884131076,4,-2
74029022698406402,3,3
73747547721629961,3,3
72903122791500290,3,2
72353366977675522,3,0
75999347535315458,6,5
73753045279768834,4,5
72903122791499012,4,6
75999347535315204,6,5
144397766892912902,2,2
74029026993308162,6,3
144397766876332294,2,4
72903122792087810,3,0
72903122791564546,4,0
72352267465982213,4,0
144679241936601347,3,6
144397766876332547,4,4
74029022698537218,6,2
73747547721630978,4,2
74029022715183362,1,-5
144960716829425929,3,3
74029022715118082,2,-2
73747547721892098,4,2
74029026993373442,6,2
72903122791498249,4,3
144398870682600195,6,-6
72905334699655426,4,-5
75999347535380738,6,3
74030122210033922,6,0
72903122858606852,4,2
74029022698341378,1,0
72903122808276226,3,-3
72903122791498002,3,2
144397771171103235,2,-2
72903122858672386,3,0
72903127153574146,3,0
144679246147683075,5,-3
144680341364343555,4,-2
74029027010085122,2,-3
75999347552092418,6,3
73747547788738818,4,3
72904222303125769,5,0
144679241869623555,5,-3
72903139971367172,5,25
72903139971367426,5,25
72903139971432706,5,25
144397779760907011,3,-6
73468271784952066,3,-2
144398866387763462,4,2
72903139988144386,3,-2
144397771187749635,5,-6
72903122858607106,4,1
74029035583242498,6,0
217018310867419396,3,3
73747564901499138,3,3
144397766926467331,3,-6
144398866404410115,4,-4
72907520838009092,4,25
72907520838009346,4,25
72907520838074626,4,25
72903122942492930,3,-2
74030122226745602,2,-3
72904222370234626,5,0
72913018396147970,3,0
74029022748672258,6,-6
144397766876136451,2,-2
74030122209968388,4,3
72904222303126786,4,-3
75999351830282498,6,3
72903122791760132,6,1
217018315162321156,4,-2
72904239482994946,3,-2
74030126504935682,4,5
72903161446203650,4,2
74030122209968642,6,0
74032321233223938,6,0
72903127086727426,4,-4
72907525132976386,4,0
144397766892783107,3,3
76000447046942978,6,6
144679241869492995,3,-3
144397771170973187,4,-3
75436406171828482,3,6
144398866387633667,3,3
144397771171102982,2,1
144398866387632902,4,4
75717872558670082,3,3
75436397615448322,4,6
73751945768141058,3,-1
144398866387763715,2,-2
75717876853571842,4,2
72903122791760386,2,0
217018310867353864,0,0
144397766892847875,3,0
75436397582024962,3,3
288512954951860998,4,5
74029022698340868,6,3
216739034913898756,3,0
144397766876135942,2,4
144397771170972422,4,-2
75436397581894402,3,3
72903127086466306,4,-4
144397766892782342,3,0
144679241852715782,4,4
144398866387698435,4,-5
144397766876007427,4,3
144397766926336771,4,-6
144397771171037955,5,-5
217862735797485828,3,5
288512954968637703,3,-2
144397766876071427,4,3
79377047255843074,3,4
145523671077814531,4,-3
75717872575381762,3,-3
217019410378981636,5,-1
75436397581893893,3,0
144401065410888451,5,-4
75717872558604548,4,4
144407662480654595,4,-3
216455360914194692,4,1
145523666782912771,3,-2
144397766876201731,4,-5
288512959246827783,0,-4
72904222303387906,2,-3
144679241852716547,4,4
216456460425560329,5,-1
504685737065644296,0,-2
144398870682599687,6,-7
75438596605149442,3,3
216455360930709769,4,-3
75718972070232322,3,0
145242191806136583,0,-4
146931041666400515,4,-2
144397805530710275,4,-3
144680341364343047,4,-2
216736835890643209,3,-2
288512954951860494,0,3
216455360981041412,3,0
145242191806137091,6,-3
144679241852715278,0,2
144679246147682567,5,-4
144402164922515718,3,0
145524766294475011,5,-2
144679241919824131,2,0
144397784055873798,3,3
144398866404409607,4,-3
216455360913933572,4,0
72907520854786306,4,-4
144679241869492487,3,-3
145523666799624451,3,-5
216455360913932809,4,0
72903122808537346,2,-4
144397784055874051,3,0
72623846838043906,1,-2
216455378093801732,5,0
144397767026999555,3,-2
144397779760906503,0,-8
144397771187749127,0,-8
144397766943113478,4,3
144397784072651011,4,-3
144397784055939331,4,-3
144398883567501571,4,-3
144397766943113731,4,-2
144683639899226371,2,0
144397771238080771,2,-4
144397766943179011,3,-2
144398866387697927,4,-4
144679241852977411,3,1
144397766892847367,4,-4
144397771170971918,0,-2
144397771171234051,1,-4
144397771171037447,3,-7
145523666782847238,3,2
216455360913998089,4,-2
144397771170972167,4,-2
144398866387632398,0,-2
144397766892782087,3,-2
144679259032584451,4,-2
144397766876201223,0,-5
144397766876266758,4,0
144679241852780807,4,-2
144397766876070662,2,3
144397766876594435,3,-2
288512954951926023,3,-3
216455360913932562,4,1
144402164939292931,3,-4
216455365208899849,3,-5
216459758960443652,4,-2
144402169217483011,4,-5
144402164922515971,4,-4
144397766892782851,4,-3
288512954951860743,4,2
144397771170972931,3,-4
144397766876006915,3,0
144397766892781838,0,0
144397766876070158,0,0
288514054463488263,4,-3
72340172854854157,3,-2
144397766909559052,4,8
144679241852715527,4,0
145523666782847491,6,-2
432628143027716361,3,3
144398866387632647,0,-3
144397775465939212,3,8
288794429928571143,4,-2
144397766876135692,4,3
144401065410887943,4,-3
144398866387633411,4,-2
144402164922581251,2,-4
72340172838076954,3,2
73468276063142146,6,-4
144397766926336263,4,-6
144398866454741251,5,-3
72341272349705478,3,-2
72340172921963014,2,0
72340172838404614,3,2
72340172838078982,3,0
144397766876267011,2,-4
72340172854985222,3,0
72340177133044998,4,-4
72340172838077453,4,-2
144398866387894531,2,-3
144399965899260172,3,5
72340181428012038,3,3
72340177133044237,3,-5
72341272383259142,3,5
72340181428077062,3,2
144397766892781837,3,-2
72340172838077708,4,-1
144397766876005132,4,3
72340181428011532,3,6
72340172871696902,3,6
72340181444788742,2,-4
72340177166598662,3,2
72342371861332998,3,0
144397766893043971,2,-5
72340194312913414,4,6
72342371861398022,3,3
72621647848342022,3,5
144397766876070407,3,-2
72342371861332492,3,4
72340172871631878,1,3
144397766876005894,1,3
72621656404722182,3,3
72903122791563782,3,3
72340172854854918,3,-3
72903122791498758,3,1
144397766876004878,3,3
144397766876070157,4,-3
144960716829425932,3,3
72345670396215814,3,3
72342376156299782,4,0
72341280939639302,4,2
216455365208900102,4,-2
216455360913933318,3,-2
72340172871631372,3,6
72903127086465542,4,-2
72342371878109702,2,-3
72340172838208518,3,0
216455360913998342,3,-2
72340177133175302,4,0
217581260820775172,4,0
72903122808275462,2,-3
72340172838142477,3,-1
144398866387632397,4,-3
72340172838078471,1,-5
75717872558604802,3,1
72340172838077454,3,1
432628143027716614,3,0
72621647814918662,4,3
72340172854854663,4,-4
72623846838043142,2,3
73747547721630214,3,2
72341272349706499,3,-4
72340172838081027,3,-2
72340172921963523,3,1
144397766876004877,4,1
72340172838143238,1,-2
72340177133044743,4,-5
72341280939639811,4,3
72340181428013059,1,0
72340177133046019,3,-6
72340181444789251,4,1
72621656404722691,6,0
72342371861334019,1,-6
72342376156300291,3,-6
72342371861398531,4,3
72340172871697411,3,1
72342371878110211,4,-4
72345670396216323,4,3
72341272383259651,3,2
72903122808275971,4,-3
72903122791499779,1,-4
72903127086466051,4,-4
72623846838043651,5,-2
72340172871632899,1,-5
72621647848342531,3,0
72340177166599171,3,-5
216455360913934339,1,-6
216455365208900611,3,-6
72340177133175811,2,-4
72340172838142983,3,-3
72621647814789379,3,-5
72340194312913923,4,-3
72340181428077571,4,3
73747547721630723,4,0
72340172854985731,2,-4
216455360930710531,4,-3
144397766876006659,3,-4
72340172854855939,4,-5
72621647814919171,2,-3
72340177133109767,3,-4
72340172838209539,1,-6
72340172854919687,4,0
72340172838142478,3,0
72903122791564291,4,2
72340172838273543,2,-3
216455360930710022,2,-4
72340172838144259,4,-6
72340172922028547,4,3
216455360913998851,3,-4
72340172854920451,3,-4
72340172838078726,4,-4
72621647814788103,0,-5
72340172855116291,2,-3
216736835890643971,3,-4
216736835890643462,3,-2
72341272349705223,5,-3
72904222303126531,5,-2
72340177166664195,3,2
72342371861529091,4,0
216456460425561091,5,-3
72340177133110531,3,-6
72340172838405123,1,4
72340172871827971,2,1
72340181444854275,4,6
216455360913932812,3,0
72340194312978947,3,2
72340181428208131,4,0
72341272349836291,2,-4
72342371878175235,4,-2
72342376156365315,3,-4
72903127086531075,3,-3
72903122808340995,4,0
216455365208965635,3,-4
72341272349770247,5,-1
216455360930775555,4,-2
72340172838666755,4,-2
72621647815049731,3,-5
72621647848407555,3,4
72340177149821447,2,-7
217299785844064518,3,-3
216456460425560582,3,-3
72903122791694851,3,-4
72340177149822211,5,-7
72341272366481927,4,-3
72340172854856195,4,-3
72341272366482691,4,-5
144679241852715277,4,-1
72341272349771011,4,-4
72340177149952515,3,-2
72341272366612995,3,-2
72341272383324675,3,5
216455360914129411,2,-4
72340172905186307,3,-3
72621647814787597,4,-3
72621647831695875,3,-2
72340172989071875,3,-2
72340194329690627,2,-2
72340172855181827,4,3
72340172838144515,1,-2
72342376173076995,2,-5
72621647831564807,4,-4
72341280939704835,4,3
144397771170971917,2,-3
72340172905251331,3,-3
72623846854820355,3,-2
72341272349704717,5,-2
72341272349835782,2,0
72903127103242755,2,-6
72340172888408583,4,-4
72621647814853127,2,-2
72340172854854158,2,-5
72341280956416515,5,3
72345670412993027,4,3
72623846838108675,2,0
72342371911664131,3,-6
216455365225677315,2,-8
72621656421499395,3,2
72340181478343171,3,-4
72345670396281347,3,3
72340172888539651,3,-5
72341272349966851,2,-6
72340177200153091,3,-4
72621656404787715,4,5
72340177216930307,2,-2
72341276644672771,3,-4
72621647881896451,3,-3
288512954951860493,3,1
73747547738407427,4,-2
72340177133371907,3,-3
72340172838339078,2,-2
216736835907420675,4,-4
72904222319903235,3,0
72621647831565571,3,-5
216456460442337795,4,-4
72340185722978823,3,-6
72340185722979587,3,-6
72340185756533251,4,-4
72340177133306371,4,-6
72340190017946627,4,0
72621652109755651,3,-5
72621652109885955,5,-5
72340190017946118,3,4
216736840185610502,4,0
72341276644803075,6,-5
216455360964264451,4,-4
72903122841829891,4,-5
72342384746234371,4,-7
72341276644672007,3,-5
72903135676400131,3,-6
216455373798834691,3,-6
72340177133046275,3,-5
72340190034723331,4,-3
72621652109754887,3,-5
72903122791498252,1,2
72341272433590787,4,2
72340185723109891,4,-5
72345674691183107,3,0
72621652143309315,3,1
72340172838274307,2,-5
216456464720527875,3,-5
72904222303191555,5,0
72340172888409347,3,-7
72340177133044238,0,-1
216456460425626115,5,-2
144397766876004634,3,2
73747552016597507,3,-5
144397766876005383,4,-3
72340172905185798,4,1
72340172838208012,2,3
144397766876071171,4,-4
72623851133010435,3,-4
72344570901365251,3,-4
72340211492782595,2,-4
72341276678226435,3,2
72343471372961027,4,-5
72621647898673667,4,2
72341272349704718,5,0
72344570884653571,4,-3
72621669289624067,3,-4
72341272350032387,4,3
144679241852716291,6,-2
72344570884588547,4,-4
73184597801763331,3,-3
72622747326416131,4,-2
72341289529573891,4,-3
73184606358143491,4,2
72621664994656771,4,-3
72622747326546435,3,-5
72626045861298691,5,-3
72344575179555331,2,-6
216737935402270982,4,-3
73184597768339971,2,-3
72622747326415367,4,-3
72343479962894851,1,-3
72621647814789635,4,-2
72343471406514691,3,-2
73466072761696771,3,-4
72341293824541187,6,0
72904226598093315,4,0
72341272416813571,3,-4
72622747359969795,5,1
72343471373091331,5,-4
73748647233257987,4,-2
360570548989788428,4,2
73184597768208903,3,-5
72350068442726915,5,-2
72340190018011651,2,-3
73466072744920067,4,-4
72344570884588038,3,-2
72621647814787598,3,0
72622755916349955,4,6
73466072744985091,4,3
72343471372960263,4,-4
74873447628472835,4,-2
72340172921965057,4,-2
73186796791464451,5,-3
73466072744919558,3,0
72341272349709569,3,1
73466077039886851,3,-5
73747547721695747,2,3
72340181444790785,4,2
72340172838406657,3,0
72340172838081539,4,0
72340172854859009,3,-2
72621647815115267,2,4
72340177166600705,3,-1
72621647814792449,4,0
72342371861400065,3,0
72340177133049089,2,-4
72340172871635969,3,3
72627145372926467,4,2
72340172838087169,3,0
72340181428079105,4,1
72621647814920705,4,1
72340172854856450,3,2
216458659448816131,4,-4
72340172838339587,1,-4
72342371861337089,4,3
72340172838147329,4,-1
72340172854987265,3,-2
72621647848344065,3,4
72340172871698945,3,4
144397766876005638,4,0
72341272349706755,3,-3
72903122791565825,3,0
72623846838045185,3,0
72904222303126022,3,-3
72342371878111745,2,-3
216736835890708995,2,1
72341272383261185,3,5
72340181428016129,4,3
72340194312915457,3,-2
216736835907420422,4,-5
72341272349967617,3,25
72621647815050497,3,25
73470470791430402,4,25
72903122791502849,4,3
72341272349707010,4,3
72340172838081794,4,1
73747547721632257,3,2
72340172838147585,3,4
72340177133046530,4,-3
72621647814789890,4,0
72340172838212609,5,0
72903122808277505,2,-3
72906421326381571,5,-3
72345670396217857,3,3
72340172838341121,2,-2
77688197395579139,3,-2
72340172854921985,2,-3
72903127086467585,3,-4
72621656404724225,4,6
74874547140100355,4,-3
72341280939641345,4,1
72342376156301825,2,-3
72340194312979713,4,3
73184597768209667,3,-5
72340177133112065,4,-4
72340177166664961,4,-3
72904222303128065,3,0
216736835890708742,3,-3
72340172855117057,3,-5
72341272383325441,3,1
72340177133177345,4,-2
72340181444855041,3,2
72903122808341761,3,-4
72341280939705601,4,3
74873451923439875,3,-5
72342371878176001,3,0
74873447645249795,4,-5
72340172922029313,4,2
72340181428208897,4,-2
72341272366484225,4,-3
72903127086531841,4,-4
72340172905187841,4,0
72340172871828737,3,-3
73467176551514371,4,-4
72341272416814337,2,25
72621647881897217,2,25
73466089924788482,5,25
144679241852781315,5,-3
72342376156366081,4,-2
74873447628472582,4,0
72340172854859265,4,-3
72340177200153857,3,-3
72340172905252097,2,-4
72341272349837825,4,-2
72621647831567105,3,-2
72340172855182593,2,3
72345670412993793,4,-3
